participantID,StartDate,day,mood
sp10-01-36,2010-08-03T04:26:45Z,2010-07-30,Calm or peaceful
sp10-01-36,2010-08-03T04:26:45Z,2010-07-31,Happy or content
sp10-01-36,2010-08-03T04:26:45Z,2010-08-01,Calm or peaceful
sp10-01-25,2010-08-03T00:11:00Z,2010-07-26,Happy or content
sp10-01-25,2010-08-03T00:11:00Z,2010-07-27,Happy or content
sp10-01-25,2010-08-03T00:11:00Z,2010-07-28,Happy or content
sp10-01-25,2010-08-03T00:11:00Z,2010-07-29,Happy or content
sp10-01-25,2010-08-03T00:11:00Z,2010-07-30,Happy or content
sp10-01-25,2010-08-03T00:11:00Z,2010-07-31,Happy or content
sp10-01-25,2010-08-03T00:11:00Z,2010-08-01,Happy or content
sp10-01-25,2010-08-03T00:11:00Z,2010-07-26,Happy or content
sp10-01-25,2010-08-03T00:11:00Z,2010-07-27,Happy or content
sp10-01-25,2010-08-03T00:11:00Z,2010-07-28,Happy or content
sp10-01-25,2010-08-03T00:11:00Z,2010-07-29,Happy or content
sp10-01-25,2010-08-03T00:11:00Z,2010-07-30,Happy or content
sp10-01-25,2010-08-03T00:11:00Z,2010-07-31,Happy or content
sp10-01-25,2010-08-03T00:11:00Z,2010-08-01,Happy or content
sp10-01-11,2010-08-02T17:16:55Z,2010-07-26,Calm or peaceful
sp10-01-11,2010-08-02T17:16:55Z,2010-07-27,Happy or content
sp10-01-11,2010-08-02T17:16:55Z,2010-07-28,Happy or content
sp10-01-11,2010-08-02T17:16:55Z,2010-07-28,Calm or peaceful
sp10-01-11,2010-08-02T17:16:55Z,2010-07-29,Happy or content
sp10-01-11,2010-08-02T17:16:55Z,2010-07-29,Calm or peaceful
sp10-01-11,2010-08-02T17:16:55Z,2010-07-30,Calm or peaceful
sp10-01-11,2010-08-02T17:16:55Z,2010-07-31,Calm or peaceful
sp10-01-11,2010-08-02T17:16:55Z,2010-07-31,Stressed or anxious
sp10-01-11,2010-08-02T17:16:55Z,2010-08-01,Calm or peaceful
sp10-01-11,2010-08-02T17:16:55Z,2010-08-01,Stressed or anxious
sp10-01-11,2010-08-02T17:16:55Z,2010-08-01,Sad or depressed
sp10-01-30,2010-08-02T15:17:10Z,2010-07-26,Happy or content
sp10-01-30,2010-08-02T15:17:10Z,2010-07-26,Stressed or anxious
sp10-01-30,2010-08-02T15:17:10Z,2010-07-27,Happy or content
sp10-01-30,2010-08-02T15:17:10Z,2010-07-27,Stressed or anxious
sp10-01-30,2010-08-02T15:17:10Z,2010-07-28,Happy or content
sp10-01-30,2010-08-02T15:17:10Z,2010-07-28,Sad or depressed
sp10-01-30,2010-08-02T15:17:10Z,2010-07-29,Happy or content
sp10-01-30,2010-08-02T15:17:10Z,2010-07-29,Sad or depressed
sp10-01-30,2010-08-02T15:17:10Z,2010-07-30,Happy or content
sp10-01-30,2010-08-02T15:17:10Z,2010-07-30,Calm or peaceful
sp10-01-30,2010-08-02T15:17:10Z,2010-07-31,Happy or content
sp10-01-30,2010-08-02T15:17:10Z,2010-08-01,Happy or content
sp10-01-30,2010-08-02T15:17:10Z,2010-08-01,Calm or peaceful
sp10-01-30,2010-08-02T15:17:10Z,2010-07-26,Calm or peaceful
sp10-01-30,2010-08-02T15:17:10Z,2010-07-27,Calm or peaceful
sp10-01-30,2010-08-02T15:17:10Z,2010-07-28,Calm or peaceful
sp10-01-30,2010-08-02T15:17:10Z,2010-07-29,Stressed or anxious
sp10-01-30,2010-08-02T15:17:10Z,2010-07-30,Stressed or anxious
sp10-01-30,2010-08-02T15:17:10Z,2010-07-31,Happy or content
sp10-01-30,2010-08-02T15:17:10Z,2010-08-01,Calm or peaceful
sp10-01-22,2010-08-02T14:37:13Z,2010-07-26,Happy or content
sp10-01-22,2010-08-02T14:37:13Z,2010-07-27,Happy or content
sp10-01-22,2010-08-02T14:37:13Z,2010-07-28,Happy or content
sp10-01-22,2010-08-02T14:37:13Z,2010-07-29,Happy or content
sp10-01-22,2010-08-02T14:37:13Z,2010-07-30,Stressed or anxious
sp10-01-22,2010-08-02T14:37:13Z,2010-07-31,Happy or content
sp10-01-22,2010-08-02T14:37:13Z,2010-08-01,Happy or content
sp10-01-22,2010-08-02T14:37:13Z,2010-07-26,Happy or content
sp10-01-22,2010-08-02T14:37:13Z,2010-07-27,Happy or content
sp10-01-22,2010-08-02T14:37:13Z,2010-07-28,Happy or content
sp10-01-22,2010-08-02T14:37:13Z,2010-07-30,Stressed or anxious
sp10-01-22,2010-08-02T14:37:13Z,2010-07-31,Happy or content
sp10-01-22,2010-08-02T14:37:13Z,2010-08-01,Happy or content
sp10-01-41,2010-08-02T14:18:12Z,2010-07-26,Happy or content
sp10-01-41,2010-08-02T14:18:12Z,2010-07-27,Happy or content
sp10-01-41,2010-08-02T14:18:12Z,2010-07-28,Happy or content
sp10-01-41,2010-08-02T14:18:12Z,2010-07-29,Happy or content
sp10-01-41,2010-08-02T14:18:12Z,2010-07-29,Sad or depressed
sp10-01-41,2010-08-02T14:18:12Z,2010-07-30,Happy or content
sp10-01-41,2010-08-02T14:18:12Z,2010-07-31,Happy or content
sp10-01-41,2010-08-02T14:18:12Z,2010-07-31,Stressed or anxious
sp10-01-41,2010-08-02T14:18:12Z,2010-07-31,Sad or depressed
sp10-01-41,2010-08-02T14:18:12Z,2010-08-01,Happy or content
sp10-01-41,2010-08-02T14:18:12Z,2010-08-01,Stressed or anxious
sp10-01-41,2010-08-02T14:18:12Z,2010-08-01,Sad or depressed
sp10-01-41,2010-08-02T14:18:12Z,2010-08-01,Angry or frustrated
sp10-01-41,2010-08-02T14:18:12Z,2010-07-26,Happy or content
sp10-01-41,2010-08-02T14:18:12Z,2010-07-27,Happy or content
sp10-01-41,2010-08-02T14:18:12Z,2010-07-28,Happy or content
sp10-01-41,2010-08-02T14:18:12Z,2010-07-29,Happy or content
sp10-01-41,2010-08-02T14:18:12Z,2010-07-30,Happy or content
sp10-01-41,2010-08-02T14:18:12Z,2010-07-31,Happy or content
sp10-01-41,2010-08-02T14:18:12Z,2010-08-01,Happy or content
sp10-01-43,2010-08-02T14:15:57Z,2010-07-26,Calm or peaceful
sp10-01-43,2010-08-02T14:15:57Z,2010-07-27,Calm or peaceful
sp10-01-43,2010-08-02T14:15:57Z,2010-07-28,Happy or content
sp10-01-43,2010-08-02T14:15:57Z,2010-07-29,Calm or peaceful
sp10-01-43,2010-08-02T14:15:57Z,2010-07-30,Stressed or anxious
sp10-01-43,2010-08-02T14:15:57Z,2010-07-31,Happy or content
sp10-01-43,2010-08-02T14:15:57Z,2010-08-01,Happy or content
sp10-01-43,2010-08-02T14:15:57Z,2010-07-26,Calm or peaceful
sp10-01-43,2010-08-02T14:15:57Z,2010-07-27,Calm or peaceful
sp10-01-43,2010-08-02T14:15:57Z,2010-07-28,Happy or content
sp10-01-43,2010-08-02T14:15:57Z,2010-07-29,Calm or peaceful
sp10-01-43,2010-08-02T14:15:57Z,2010-07-30,Stressed or anxious
sp10-01-43,2010-08-02T14:15:57Z,2010-07-31,Happy or content
sp10-01-43,2010-08-02T14:15:57Z,2010-08-01,Happy or content
sp10-01-07,2010-08-02T14:13:32Z,2010-07-26,Happy or content
sp10-01-07,2010-08-02T14:13:32Z,2010-07-27,Happy or content
sp10-01-07,2010-08-02T14:13:32Z,2010-07-28,Happy or content
sp10-01-07,2010-08-02T14:13:32Z,2010-07-29,Happy or content
sp10-01-07,2010-08-02T14:13:32Z,2010-07-30,Happy or content
sp10-01-07,2010-08-02T14:13:32Z,2010-07-31,Happy or content
sp10-01-07,2010-08-02T14:13:32Z,2010-07-31,Calm or peaceful
sp10-01-07,2010-08-02T14:13:32Z,2010-07-31,Angry or frustrated
sp10-01-07,2010-08-02T14:13:32Z,2010-08-01,Sad or depressed
sp10-01-07,2010-08-02T14:13:32Z,2010-08-01,Angry or frustrated
sp10-01-07,2010-08-02T14:13:32Z,2010-07-26,Happy or content
sp10-01-07,2010-08-02T14:13:32Z,2010-07-27,Happy or content
sp10-01-07,2010-08-02T14:13:32Z,2010-07-28,Happy or content
sp10-01-07,2010-08-02T14:13:32Z,2010-07-29,Happy or content
sp10-01-07,2010-08-02T14:13:32Z,2010-07-30,Happy or content
sp10-01-07,2010-08-02T14:13:32Z,2010-07-31,Calm or peaceful
sp10-01-07,2010-08-02T14:13:32Z,2010-08-01,Sad or depressed
sp10-01-32,2010-08-02T13:14:28Z,2010-07-26,Happy or content
sp10-01-32,2010-08-02T13:14:28Z,2010-07-26,Calm or peaceful
sp10-01-32,2010-08-02T13:14:28Z,2010-07-27,Happy or content
sp10-01-32,2010-08-02T13:14:28Z,2010-07-27,Calm or peaceful
sp10-01-32,2010-08-02T13:14:28Z,2010-07-28,Happy or content
sp10-01-32,2010-08-02T13:14:28Z,2010-07-28,Calm or peaceful
sp10-01-32,2010-08-02T13:14:28Z,2010-07-29,Happy or content
sp10-01-32,2010-08-02T13:14:28Z,2010-07-29,Calm or peaceful
sp10-01-32,2010-08-02T13:14:28Z,2010-07-29,Angry or frustrated
sp10-01-32,2010-08-02T13:14:28Z,2010-07-30,Happy or content
sp10-01-32,2010-08-02T13:14:28Z,2010-07-30,Calm or peaceful
sp10-01-32,2010-08-02T13:14:28Z,2010-07-31,Happy or content
sp10-01-32,2010-08-02T13:14:28Z,2010-07-31,Calm or peaceful
sp10-01-32,2010-08-02T13:14:28Z,2010-08-01,Happy or content
sp10-01-32,2010-08-02T13:14:28Z,2010-08-01,Calm or peaceful
sp10-01-32,2010-08-02T13:14:28Z,2010-07-26,Happy or content
sp10-01-32,2010-08-02T13:14:28Z,2010-07-27,Happy or content
sp10-01-32,2010-08-02T13:14:28Z,2010-07-28,Happy or content
sp10-01-32,2010-08-02T13:14:28Z,2010-07-29,Calm or peaceful
sp10-01-32,2010-08-02T13:14:28Z,2010-07-30,Happy or content
sp10-01-32,2010-08-02T13:14:28Z,2010-07-31,Happy or content
sp10-01-32,2010-08-02T13:14:28Z,2010-08-01,Calm or peaceful
sp10-01-24,2010-08-02T12:29:31Z,2010-07-26,Happy or content
sp10-01-24,2010-08-02T12:29:31Z,2010-07-27,Happy or content
sp10-01-24,2010-08-02T12:29:31Z,2010-07-28,Happy or content
sp10-01-24,2010-08-02T12:29:31Z,2010-07-29,Happy or content
sp10-01-24,2010-08-02T12:29:31Z,2010-07-30,Sad or depressed
sp10-01-24,2010-08-02T12:29:31Z,2010-07-31,Happy or content
sp10-01-24,2010-08-02T12:29:31Z,2010-07-31,Stressed or anxious
sp10-01-24,2010-08-02T12:29:31Z,2010-08-01,Happy or content
sp10-01-24,2010-08-02T12:29:31Z,2010-08-01,Calm or peaceful
sp10-01-24,2010-08-02T12:29:31Z,2010-07-26,Happy or content
sp10-01-24,2010-08-02T12:29:31Z,2010-07-27,Happy or content
sp10-01-24,2010-08-02T12:29:31Z,2010-07-28,Happy or content
sp10-01-24,2010-08-02T12:29:31Z,2010-07-29,Happy or content
sp10-01-24,2010-08-02T12:29:31Z,2010-07-30,Sad or depressed
sp10-01-24,2010-08-02T12:29:31Z,2010-07-31,Happy or content
sp10-01-24,2010-08-02T12:29:31Z,2010-08-01,Calm or peaceful
sp10-01-35,2010-08-01T18:50:54Z,2010-07-26,Happy or content
sp10-01-35,2010-08-01T18:50:54Z,2010-07-27,Happy or content
sp10-01-35,2010-08-01T18:50:54Z,2010-07-28,Happy or content
sp10-01-35,2010-08-01T18:50:54Z,2010-07-29,Happy or content
sp10-01-35,2010-08-01T18:50:54Z,2010-07-30,Happy or content
sp10-01-35,2010-08-01T18:50:54Z,2010-07-31,Happy or content
sp10-01-35,2010-08-01T18:50:54Z,2010-08-01,Happy or content
sp10-01-35,2010-08-01T18:50:54Z,2010-07-26,Happy or content
sp10-01-35,2010-08-01T18:50:54Z,2010-07-27,Happy or content
sp10-01-35,2010-08-01T18:50:54Z,2010-07-28,Happy or content
sp10-01-35,2010-08-01T18:50:54Z,2010-07-29,Happy or content
sp10-01-35,2010-08-01T18:50:54Z,2010-07-30,Happy or content
sp10-01-35,2010-08-01T18:50:54Z,2010-07-31,Happy or content
sp10-01-35,2010-08-01T18:50:54Z,2010-08-01,Happy or content
sp10-01-06,2010-08-01T04:49:33Z,2010-07-26,Calm or peaceful
sp10-01-06,2010-08-01T04:49:33Z,2010-07-27,Calm or peaceful
sp10-01-06,2010-08-01T04:49:33Z,2010-07-28,Calm or peaceful
sp10-01-06,2010-08-01T04:49:33Z,2010-07-29,Stressed or anxious
sp10-01-06,2010-08-01T04:49:33Z,2010-07-30,Calm or peaceful
sp10-01-06,2010-08-01T04:49:33Z,2010-07-31,Calm or peaceful
sp10-01-06,2010-08-01T04:49:33Z,2010-08-01,Calm or peaceful
sp10-01-06,2010-08-01T04:49:33Z,2010-07-26,Calm or peaceful
sp10-01-06,2010-08-01T04:49:33Z,2010-07-27,Calm or peaceful
sp10-01-06,2010-08-01T04:49:33Z,2010-07-28,Calm or peaceful
sp10-01-06,2010-08-01T04:49:33Z,2010-07-29,Stressed or anxious
sp10-01-06,2010-08-01T04:49:33Z,2010-07-30,Calm or peaceful
sp10-01-06,2010-08-01T04:49:33Z,2010-07-31,Calm or peaceful
sp10-01-06,2010-08-01T04:49:33Z,2010-08-01,Calm or peaceful
sp10-01-38,2010-07-31T03:39:07Z,2010-07-26,Happy or content
sp10-01-38,2010-07-31T03:39:07Z,2010-07-26,Calm or peaceful
sp10-01-38,2010-07-31T03:39:07Z,2010-07-26,Stressed or anxious
sp10-01-38,2010-07-31T03:39:07Z,2010-07-27,Happy or content
sp10-01-38,2010-07-31T03:39:07Z,2010-07-27,Calm or peaceful
sp10-01-38,2010-07-31T03:39:07Z,2010-07-28,Happy or content
sp10-01-38,2010-07-31T03:39:07Z,2010-07-28,Calm or peaceful
sp10-01-38,2010-07-31T03:39:07Z,2010-07-29,Happy or content
sp10-01-38,2010-07-31T03:39:07Z,2010-07-29,Calm or peaceful
sp10-01-38,2010-07-31T03:39:07Z,2010-07-30,Happy or content
sp10-01-38,2010-07-31T03:39:07Z,2010-07-30,Calm or peaceful
sp10-01-38,2010-07-31T03:39:07Z,2010-07-31,Happy or content
sp10-01-38,2010-07-31T03:39:07Z,2010-08-01,Happy or content
sp10-01-38,2010-07-31T03:39:07Z,2010-07-26,Happy or content
sp10-01-38,2010-07-31T03:39:07Z,2010-07-27,Happy or content
sp10-01-38,2010-07-31T03:39:07Z,2010-07-28,Happy or content
sp10-01-38,2010-07-31T03:39:07Z,2010-07-29,Happy or content
sp10-01-38,2010-07-31T03:39:07Z,2010-07-30,Happy or content
sp10-01-38,2010-07-31T03:39:07Z,2010-07-31,Happy or content
sp10-01-38,2010-07-31T03:39:07Z,2010-08-01,Happy or content
sp10-01-39,2010-07-30T22:26:19Z,2010-07-26,Happy or content
sp10-01-39,2010-07-30T22:26:19Z,2010-07-26,Calm or peaceful
sp10-01-39,2010-07-30T22:26:19Z,2010-07-27,Happy or content
sp10-01-39,2010-07-30T22:26:19Z,2010-07-27,Calm or peaceful
sp10-01-39,2010-07-30T22:26:19Z,2010-07-27,Sad or depressed
sp10-01-39,2010-07-30T22:26:19Z,2010-07-27,Angry or frustrated
sp10-01-39,2010-07-30T22:26:19Z,2010-07-28,Happy or content
sp10-01-39,2010-07-30T22:26:19Z,2010-07-29,Happy or content
sp10-01-39,2010-07-30T22:26:19Z,2010-07-29,Calm or peaceful
sp10-01-39,2010-07-30T22:26:19Z,2010-07-30,Happy or content
sp10-01-39,2010-07-30T22:26:19Z,2010-07-30,Angry or frustrated
sp10-01-39,2010-07-30T22:26:19Z,2010-07-31,Calm or peaceful
sp10-01-39,2010-07-30T22:26:19Z,2010-07-31,Stressed or anxious
sp10-01-39,2010-07-30T22:26:19Z,2010-07-31,Angry or frustrated
sp10-01-39,2010-07-30T22:26:19Z,2010-08-01,Happy or content
sp10-01-39,2010-07-30T22:26:19Z,2010-08-01,Calm or peaceful
sp10-01-39,2010-07-30T22:26:19Z,2010-07-26,Happy or content
sp10-01-39,2010-07-30T22:26:19Z,2010-07-27,Happy or content
sp10-01-39,2010-07-30T22:26:19Z,2010-07-28,Happy or content
sp10-01-39,2010-07-30T22:26:19Z,2010-07-29,Happy or content
sp10-01-39,2010-07-30T22:26:19Z,2010-07-30,Happy or content
sp10-01-39,2010-07-30T22:26:19Z,2010-07-31,Stressed or anxious
sp10-01-39,2010-07-30T22:26:19Z,2010-08-01,Calm or peaceful
sp10-01-17,2010-07-30T21:15:29Z,2010-07-26,Happy or content
sp10-01-17,2010-07-30T21:15:29Z,2010-07-26,Calm or peaceful
sp10-01-17,2010-07-30T21:15:29Z,2010-07-27,Calm or peaceful
sp10-01-17,2010-07-30T21:15:29Z,2010-07-28,Happy or content
sp10-01-17,2010-07-30T21:15:29Z,2010-07-28,Calm or peaceful
sp10-01-17,2010-07-30T21:15:29Z,2010-07-29,Calm or peaceful
sp10-01-17,2010-07-30T21:15:29Z,2010-07-30,Happy or content
sp10-01-17,2010-07-30T21:15:29Z,2010-07-30,Calm or peaceful
sp10-01-17,2010-07-30T21:15:29Z,2010-07-31,Happy or content
sp10-01-17,2010-07-30T21:15:29Z,2010-08-01,Happy or content
sp10-01-17,2010-07-30T21:15:29Z,2010-08-01,Calm or peaceful
sp10-01-17,2010-07-30T21:15:29Z,2010-07-26,Calm or peaceful
sp10-01-17,2010-07-30T21:15:29Z,2010-07-27,Calm or peaceful
sp10-01-17,2010-07-30T21:15:29Z,2010-07-28,Happy or content
sp10-01-17,2010-07-30T21:15:29Z,2010-07-29,Calm or peaceful
sp10-01-17,2010-07-30T21:15:29Z,2010-07-30,Happy or content
sp10-01-17,2010-07-30T21:15:29Z,2010-07-31,Happy or content
sp10-01-17,2010-07-30T21:15:29Z,2010-08-01,Happy or content
sp10-01-18,2010-07-30T14:09:49Z,2010-07-26,Calm or peaceful
sp10-01-18,2010-07-30T14:09:49Z,2010-07-27,Calm or peaceful
sp10-01-18,2010-07-30T14:09:49Z,2010-07-28,Calm or peaceful
sp10-01-18,2010-07-30T14:09:49Z,2010-07-29,Calm or peaceful
sp10-01-18,2010-07-30T14:09:49Z,2010-07-30,Calm or peaceful
sp10-01-18,2010-07-30T14:09:49Z,2010-07-31,Calm or peaceful
sp10-01-18,2010-07-30T14:09:49Z,2010-08-01,Calm or peaceful
sp10-01-18,2010-07-30T14:09:49Z,2010-07-26,Calm or peaceful
sp10-01-18,2010-07-30T14:09:49Z,2010-07-27,Calm or peaceful
sp10-01-18,2010-07-30T14:09:49Z,2010-07-28,Calm or peaceful
sp10-01-18,2010-07-30T14:09:49Z,2010-07-29,Calm or peaceful
sp10-01-18,2010-07-30T14:09:49Z,2010-07-30,Calm or peaceful
sp10-01-18,2010-07-30T14:09:49Z,2010-07-31,Calm or peaceful
sp10-01-18,2010-07-30T14:09:49Z,2010-08-01,Calm or peaceful
sp10-01-31,2010-07-30T05:57:17Z,2010-07-26,Happy or content
sp10-01-31,2010-07-30T05:57:17Z,2010-07-27,Happy or content
sp10-01-31,2010-07-30T05:57:17Z,2010-07-27,Stressed or anxious
sp10-01-31,2010-07-30T05:57:17Z,2010-07-28,Happy or content
sp10-01-31,2010-07-30T05:57:17Z,2010-07-28,Stressed or anxious
sp10-01-31,2010-07-30T05:57:17Z,2010-07-29,Happy or content
sp10-01-31,2010-07-30T05:57:17Z,2010-07-30,Happy or content
sp10-01-31,2010-07-30T05:57:17Z,2010-07-31,Happy or content
sp10-01-31,2010-07-30T05:57:17Z,2010-08-01,Happy or content
sp10-01-31,2010-07-30T05:57:17Z,2010-07-26,Happy or content
sp10-01-31,2010-07-30T05:57:17Z,2010-07-27,Happy or content
sp10-01-31,2010-07-30T05:57:17Z,2010-07-28,Happy or content
sp10-01-31,2010-07-30T05:57:17Z,2010-07-29,Happy or content
sp10-01-31,2010-07-30T05:57:17Z,2010-07-30,Happy or content
sp10-01-31,2010-07-30T05:57:17Z,2010-07-31,Happy or content
sp10-01-31,2010-07-30T05:57:17Z,2010-08-01,Happy or content
sp10-01-42,2010-07-30T03:18:47Z,2010-07-26,Happy or content
sp10-01-42,2010-07-30T03:18:47Z,2010-07-26,Calm or peaceful
sp10-01-42,2010-07-30T03:18:47Z,2010-07-27,Happy or content
sp10-01-42,2010-07-30T03:18:47Z,2010-07-27,Calm or peaceful
sp10-01-42,2010-07-30T03:18:47Z,2010-07-28,Happy or content
sp10-01-42,2010-07-30T03:18:47Z,2010-07-28,Calm or peaceful
sp10-01-42,2010-07-30T03:18:47Z,2010-07-28,Stressed or anxious
sp10-01-42,2010-07-30T03:18:47Z,2010-07-29,Happy or content
sp10-01-42,2010-07-30T03:18:47Z,2010-07-29,Calm or peaceful
sp10-01-42,2010-07-30T03:18:47Z,2010-07-30,Happy or content
sp10-01-42,2010-07-30T03:18:47Z,2010-07-30,Calm or peaceful
sp10-01-42,2010-07-30T03:18:47Z,2010-07-30,Stressed or anxious
sp10-01-42,2010-07-30T03:18:47Z,2010-07-31,Happy or content
sp10-01-42,2010-07-30T03:18:47Z,2010-07-31,Calm or peaceful
sp10-01-42,2010-07-30T03:18:47Z,2010-07-31,Stressed or anxious
sp10-01-42,2010-07-30T03:18:47Z,2010-08-01,Happy or content
sp10-01-42,2010-07-30T03:18:47Z,2010-08-01,Calm or peaceful
sp10-01-42,2010-07-30T03:18:47Z,2010-07-26,Happy or content
sp10-01-42,2010-07-30T03:18:47Z,2010-07-27,Happy or content
sp10-01-42,2010-07-30T03:18:47Z,2010-07-28,Calm or peaceful
sp10-01-42,2010-07-30T03:18:47Z,2010-07-29,Happy or content
sp10-01-42,2010-07-30T03:18:47Z,2010-07-30,Happy or content
sp10-01-42,2010-07-30T03:18:47Z,2010-07-31,Calm or peaceful
sp10-01-42,2010-07-30T03:18:47Z,2010-08-01,Happy or content
sp10-01-55,2010-07-30T02:05:27Z,2010-07-26,Happy or content
sp10-01-55,2010-07-30T02:05:27Z,2010-07-26,Calm or peaceful
sp10-01-55,2010-07-30T02:05:27Z,2010-07-27,Happy or content
sp10-01-55,2010-07-30T02:05:27Z,2010-07-27,Calm or peaceful
sp10-01-55,2010-07-30T02:05:27Z,2010-07-28,Happy or content
sp10-01-55,2010-07-30T02:05:27Z,2010-07-28,Calm or peaceful
sp10-01-55,2010-07-30T02:05:27Z,2010-07-29,Happy or content
sp10-01-55,2010-07-30T02:05:27Z,2010-07-29,Calm or peaceful
sp10-01-55,2010-07-30T02:05:27Z,2010-07-30,Happy or content
sp10-01-55,2010-07-30T02:05:27Z,2010-07-31,Happy or content
sp10-01-55,2010-07-30T02:05:27Z,2010-08-01,Happy or content
sp10-01-55,2010-07-30T02:05:27Z,2010-07-26,Happy or content
sp10-01-55,2010-07-30T02:05:27Z,2010-07-27,Happy or content
sp10-01-55,2010-07-30T02:05:27Z,2010-07-28,Happy or content
sp10-01-55,2010-07-30T02:05:27Z,2010-07-29,Happy or content
sp10-01-55,2010-07-30T02:05:27Z,2010-07-30,Happy or content
sp10-01-55,2010-07-30T02:05:27Z,2010-07-31,Happy or content
sp10-01-55,2010-07-30T02:05:27Z,2010-08-01,Happy or content
sp10-01-28,2010-07-30T01:48:44Z,2010-07-26,Happy or content
sp10-01-28,2010-07-30T01:48:44Z,2010-07-27,Happy or content
sp10-01-28,2010-07-30T01:48:44Z,2010-07-28,Happy or content
sp10-01-28,2010-07-30T01:48:44Z,2010-07-29,Happy or content
sp10-01-28,2010-07-30T01:48:44Z,2010-07-30,Happy or content
sp10-01-28,2010-07-30T01:48:44Z,2010-07-31,Happy or content
sp10-01-28,2010-07-30T01:48:44Z,2010-08-01,Happy or content
sp10-01-28,2010-07-30T01:48:44Z,2010-07-26,Happy or content
sp10-01-28,2010-07-30T01:48:44Z,2010-07-27,Happy or content
sp10-01-28,2010-07-30T01:48:44Z,2010-07-28,Happy or content
sp10-01-28,2010-07-30T01:48:44Z,2010-07-29,Happy or content
sp10-01-28,2010-07-30T01:48:44Z,2010-07-30,Happy or content
sp10-01-28,2010-07-30T01:48:44Z,2010-07-31,Happy or content
sp10-01-28,2010-07-30T01:48:44Z,2010-08-01,Happy or content
sp10-01-19,2010-07-30T00:46:41Z,2010-07-26,Happy or content
sp10-01-19,2010-07-30T00:46:41Z,2010-07-27,Happy or content
sp10-01-19,2010-07-30T00:46:41Z,2010-07-28,Happy or content
sp10-01-19,2010-07-30T00:46:41Z,2010-07-29,Happy or content
sp10-01-19,2010-07-30T00:46:41Z,2010-07-30,Happy or content
sp10-01-19,2010-07-30T00:46:41Z,2010-07-31,Happy or content
sp10-01-19,2010-07-30T00:46:41Z,2010-08-01,Happy or content
sp10-01-19,2010-07-30T00:46:41Z,2010-07-26,Happy or content
sp10-01-19,2010-07-30T00:46:41Z,2010-07-27,Happy or content
sp10-01-19,2010-07-30T00:46:41Z,2010-07-28,Happy or content
sp10-01-19,2010-07-30T00:46:41Z,2010-07-29,Happy or content
sp10-01-19,2010-07-30T00:46:41Z,2010-07-30,Happy or content
sp10-01-19,2010-07-30T00:46:41Z,2010-07-31,Happy or content
sp10-01-19,2010-07-30T00:46:41Z,2010-08-01,Happy or content
sp10-01-25,2010-08-02T23:54:17Z,2010-07-19,Happy or content
sp10-01-25,2010-08-02T23:54:17Z,2010-07-20,Happy or content
sp10-01-25,2010-08-02T23:54:17Z,2010-07-21,Happy or content
sp10-01-25,2010-08-02T23:54:17Z,2010-07-22,Happy or content
sp10-01-25,2010-08-02T23:54:17Z,2010-07-23,Happy or content
sp10-01-25,2010-08-02T23:54:17Z,2010-07-24,Happy or content
sp10-01-25,2010-08-02T23:54:17Z,2010-07-25,Happy or content
sp10-01-25,2010-08-02T23:54:17Z,2010-07-19,Happy or content
sp10-01-25,2010-08-02T23:54:17Z,2010-07-20,Happy or content
sp10-01-25,2010-08-02T23:54:17Z,2010-07-21,Happy or content
sp10-01-25,2010-08-02T23:54:17Z,2010-07-22,Happy or content
sp10-01-25,2010-08-02T23:54:17Z,2010-07-23,Happy or content
sp10-01-25,2010-08-02T23:54:17Z,2010-07-24,Happy or content
sp10-01-25,2010-08-02T23:54:17Z,2010-07-25,Happy or content
sp10-01-11,2010-08-02T17:31:00Z,2010-07-19,Calm or peaceful
sp10-01-11,2010-08-02T17:31:00Z,2010-07-20,Calm or peaceful
sp10-01-11,2010-08-02T17:31:00Z,2010-07-20,Stressed or anxious
sp10-01-11,2010-08-02T17:31:00Z,2010-07-21,Calm or peaceful
sp10-01-11,2010-08-02T17:31:00Z,2010-07-22,Calm or peaceful
sp10-01-11,2010-08-02T17:31:00Z,2010-07-23,Happy or content
sp10-01-11,2010-08-02T17:31:00Z,2010-07-23,Calm or peaceful
sp10-01-11,2010-08-02T17:31:00Z,2010-07-24,Calm or peaceful
sp10-01-11,2010-08-02T17:31:00Z,2010-07-24,Stressed or anxious
sp10-01-11,2010-08-02T17:31:00Z,2010-07-25,Calm or peaceful
sp10-01-11,2010-08-02T17:31:00Z,2010-07-25,Stressed or anxious
sp10-01-11,2010-08-02T17:31:00Z,2010-07-25,Sad or depressed
sp10-01-11,2010-08-02T17:31:00Z,2010-07-19,Calm or peaceful
sp10-01-11,2010-08-02T17:31:00Z,2010-07-20,Stressed or anxious
sp10-01-11,2010-08-02T17:31:00Z,2010-07-21,Calm or peaceful
sp10-01-11,2010-08-02T17:31:00Z,2010-07-22,Calm or peaceful
sp10-01-11,2010-08-02T17:31:00Z,2010-07-23,Happy or content
sp10-01-11,2010-08-02T17:31:00Z,2010-07-24,Stressed or anxious
